SSTID CF Level size Creation Deletion key_start key_end
6227 0 0 36726632 1681272200 1681272226 4405 29999821
6230 0 0 36732247 1681272200 1681272226 4720 29997392
6214 0 2 67261407 1681272199 1681272199 26250557 26306715
6219 0 2 67261413 1681272199 1681272200 26306716 26362392
6225 0 2 67261926 1681272200 1681272200 26362401 26418506
6229 0 2 31287080 1681272200 1681272036 26418512 26444870
6232 0 0 36726592 1681272200 1681272226 4708 29994865
6235 0 0 36727833 1681272200 1681272227 5280 29996838
6238 0 0 36726487 1681272201 1681272227 1252 29999087
6240 0 0 36726450 1681272201 1681272228 5450 29978580
6243 0 0 36726663 1681272201 1681272228 4524 29999344
6245 0 0 36732243 1681272201 1681272228 5382 29995112
6233 0 2 56718542 1681272200 1681272365 6308753 6406659
6237 0 2 42466928 1681272201 1681272365 6406678 6480152
6241 0 2 57089855 1681272201 1681272365 6480159 6578608
6246 0 2 56919056 1681272201 1681272366 6578634 6677470
6247 0 2 56656922 1681272202 1681272366 6677486 6775603
6248 0 2 55773619 1681272202 1681272366 6775617 6873069
6249 0 2 82915356 1681272202 1681272358 12002971 12174743
6250 0 2 99820517 1681272203 1681272358 12174753 12355886
6251 0 2 44742353 1681272203 1681272358 12355910 12444526
6252 0 2 43516946 1681272204 1681272358 12444536 12531280
6253 0 2 44411170 1681272204 1681272359 12531282 12619689
6254 0 2 44440324 1681272204 1681272438 12619721 12708334
6255 0 2 71097208 1681272204 1681272417 14406004 14561074
6256 0 2 42780754 1681272205 1681272347 14561092 14646162
6257 0 2 45375089 1681272205 1681272347 14646185 14736298
6258 0 2 44942885 1681272205 1681272348 14736326 14824897
6259 0 2 44941828 1681272206 1681272348 14824912 14913491
6260 0 2 45245229 1681272206 1681272348 14913505 15002390
6261 0 2 59473628 1681272206 1681272348 15002415 15168570
6262 0 2 31528683 1681272206 1681272470 15168693 15247904
6263 0 2 60413878 1681272207 1681272251 17566319 17722458
6264 0 2 46828232 1681272207 1681272251 17722481 17866351
6265 0 2 69342982 1681272207 1681272288 17866375 18040094
6266 0 2 62377528 1681272208 1681272289 18040124 18197227
6267 0 2 61103747 1681272208 1681272289 18197238 18349488
6268 0 2 50461925 1681272208 1681272290 18349573 18498347
6269 0 2 37866759 1681272209 1681272290 18498399 18636170
6273 0 0 36726575 1681272210 1681272229 490 29995204
6270 0 2 83383395 1681272209 1681272361 898989 1018451
6271 0 2 84110729 1681272209 1681272361 1018466 1138600
6274 0 2 85091499 1681272210 1681272362 1138615 1258935
6275 0 2 84574370 1681272210 1681272362 1258943 1379130
6276 0 2 51625471 1681272211 1681272548 6873090 6963012
6277 0 2 58065613 1681272211 1681272548 6963025 7062781
6278 0 2 57700306 1681272211 1681272420 7062833 7162129
6279 0 2 57243261 1681272212 1681272420 7162131 7260939
6280 0 2 57796922 1681272212 1681272421 7260942 7359534
6281 0 2 42944392 1681272212 1681272421 7359539 7432409
6282 0 2 57364612 1681272212 1681272511 7432435 7531107
6283 0 2 41874678 1681272213 1681272316 13845337 13932273
6284 0 2 81341259 1681272213 1681272316 13932287 14103482
6285 0 2 105851558 1681272214 1681272440 14103525 14200517
6286 0 2 80484918 1681272214 1681272417 14200527 14406002
6287 0 2 67262428 1681272215 1681272318 28457975 28514863
6288 0 2 67261689 1681272215 1681272215 28514870 28571251
6289 0 2 67261784 1681272215 1681272215 28571252 28628322
6290 0 2 67261916 1681272216 1681272216 28628326 28684138
6291 0 2 67261025 1681272216 1681272216 28684147 28739716
6292 0 2 58072988 1681272217 1681271936 28739719 28788159
6299 0 0 36732177 1681272218 1681272229 877 29997766
6293 0 2 49682088 1681272217 1681272394 10268207 10360643
6294 0 2 48700739 1681272217 1681272395 10360653 10451964
6295 0 2 48227849 1681272217 1681272395 10451985 10544117
6296 0 2 59548983 1681272218 1681272395 10544118 10657546
6297 0 2 47874058 1681272218 1681272325 10657552 10748125
6300 0 2 48843291 1681272218 1681272326 10748129 10839212
6301 0 2 44634317 1681272219 1681272326 10839221 10945758
6302 0 2 96443351 1681272219 1681272327 10945801 11141922
5864 0 3 67262991 1681272109 -1 25648849 25708147
5865 0 3 67261015 1681272109 -1 25708150 25768556
5866 0 3 67261692 1681272110 -1 25768559 25827942
5867 0 3 67262596 1681272110 -1 25827948 25887822
6303 0 2 134514420 1681272219 1681272235 24845342 25382609
6304 0 2 61953780 1681272220 1681272235 25382614 25887792
5868 0 3 67262402 1681272110 -1 25887824 25947671
5869 0 3 5059817 1681272111 1681273535 25947673 25951995
4834 0 3 67261501 1681271849 1681273535 25952003 26020599
4835 0 3 35000908 1681271849 -1 26020609 26055820
5263 0 3 67261356 1681271955 -1 26055828 26120825
5264 0 3 67261634 1681271956 -1 26120838 26185818
5265 0 3 67261918 1681271956 -1 26185822 26250552
6214 0 3 67261407 1681272199 -1 26250557 26306715
6322 0 0 36720923 1681272226 1681272257 7566 29993046
6305 0 1 55323659 1681272221 1681272253 38 394411
6306 0 1 76468574 1681272221 1681272267 394440 1498241
6307 0 1 69116914 1681272221 1681272267 1498412 2260347
6308 0 1 67432645 1681272222 1681272245 2260363 2735217
6309 0 1 73261396 1681272222 1681272267 2735400 3477206
6310 0 1 81485595 1681272222 1681272247 3477376 4058089
6311 0 1 62507891 1681272223 1681272268 4058339 5168042
6312 0 1 62541700 1681272223 1681272268 5168398 6112430
6313 0 1 67902038 1681272224 1681272269 6112489 7629998
6314 0 1 65518181 1681272224 1681272269 7630113 8522492
6315 0 1 75362020 1681272224 1681272243 8522538 9209154
6316 0 1 69111368 1681272225 1681272241 9209215 9832414
6317 0 1 60955721 1681272225 1681272270 9832585 10747953
6318 0 1 65518361 1681272226 1681272270 10748357 11634429
6319 0 1 71820868 1681272226 1681272270 11634444 12837214
6320 0 1 70099565 1681272226 1681272271 12837234 13673368
6323 0 1 72116306 1681272227 1681272271 13673492 15405408
6324 0 1 60651531 1681272227 1681272271 15405683 16129735
6325 0 1 67499820 1681272228 1681272237 16129878 16933254
6326 0 1 62521864 1681272228 1681272249 16933307 17866153
6327 0 1 61736351 1681272228 1681272271 17866554 18994476
6328 0 1 68268863 1681272229 1681272255 18994544 20186044
6329 0 1 68766228 1681272229 1681272271 20186458 21400975
6330 0 1 59044549 1681272230 1681272239 21401089 22454560
6331 0 1 62227538 1681272230 1681272236 22454729 23570189
6332 0 1 71993279 1681272230 1681272271 23570443 24845285
6333 0 1 111477908 1681272231 1681272234 24845339 26306550
6334 0 1 65442561 1681272231 1681272271 26306831 26817179
6335 0 1 63115335 1681272232 1681272271 26817283 27200277
6336 0 1 62846260 1681272232 1681272251 27200315 27471270
6337 0 1 64689872 1681272232 1681272271 27471411 28170216
6338 0 1 61414750 1681272233 1681272271 28170298 28514552
6339 0 1 62401532 1681272233 1681272271 28514946 29104427
6340 0 1 62681105 1681272233 1681272271 29104888 29487848
6341 0 1 58933138 1681272234 1681272271 29487932 29999955
6343 0 0 36720908 1681272234 1681272258 2053 29999525
6345 0 0 36726471 1681272234 1681272258 3495 29991521
6348 0 0 36720970 1681272235 1681272259 400 29997429
6350 0 0 36732235 1681272235 1681272259 5422 29994802
6353 0 0 36732236 1681272235 1681272259 6190 29999991
6355 0 0 36726619 1681272235 1681272260 3539 29997857
6357 0 0 36726576 1681272235 1681272260 297 29997977
6360 0 0 36726601 1681272235 1681272261 3842 29999422
6362 0 0 36726517 1681272236 1681272261 5978 29999513
6365 0 0 36732203 1681272236 1681272261 2029 29997321
6367 0 0 36715124 1681272236 1681272262 15715 29988399
6346 0 2 62156652 1681272234 1681272272 24845339 25311827
6351 0 2 101145961 1681272235 1681272235 25311929 25394775
6359 0 2 61061029 1681272235 1681272272 25394790 25887792
6363 0 2 66658034 1681272236 1681272272 25887874 26185809
6369 0 2 15972895 1681272236 1681272273 26185824 26306550
6370 0 0 36726516 1681272236 1681272262 11213 29992998
6373 0 0 36726462 1681272236 1681272262 643 29998471
6375 0 0 36732169 1681272236 1681272263 1252 29998536
6378 0 0 36726581 1681272237 1681272263 4256 29996863
6380 0 0 36726440 1681272237 1681272264 5568 29993169
6383 0 0 36732173 1681272237 1681272264 2794 29999099
6385 0 0 36732247 1681272237 1681272264 333 29998159
6371 0 2 70239250 1681272236 1681272321 22454729 22744502
6377 0 2 65265865 1681272237 1681272321 22744548 23209727
6382 0 2 58797041 1681272237 1681272274 23209761 23570322
6387 0 0 36732180 1681272237 1681272265 11869 29997192
6390 0 0 36726570 1681272238 1681272265 9539 29991534
6388 0 2 61384648 1681272237 1681272328 16129793 16281592
6391 0 2 55380000 1681272238 1681272328 16281597 16419052
6392 0 2 60234095 1681272238 1681272329 16419078 16570225
6393 0 2 62326058 1681272238 1681272329 16570268 16722958
6394 0 2 54712559 1681272239 1681272329 16722972 16857431
6395 0 2 30194325 1681272239 1681272459 16857467 16933298
6396 0 2 59167024 1681272239 1681272308 21401062 21669183
6397 0 2 69371933 1681272240 1681272308 21669195 21982329
6398 0 2 69006368 1681272240 1681272322 21982436 22196831
6399 0 2 94117915 1681272240 1681272322 22196849 22454701
6400 0 2 50229869 1681272241 1681272423 9209215 9300953
6401 0 2 51519133 1681272241 1681272560 9300961 9392764
6402 0 2 50777434 1681272241 1681272561 9392773 9482954
6403 0 2 41777221 1681272242 1681272391 9482980 9558150
6404 0 2 50765347 1681272242 1681272391 9558157 9649953
6405 0 2 50172510 1681272242 1681272391 9649962 9741132
6406 0 2 50748325 1681272242 1681272392 9741141 9832576
6407 0 2 48974556 1681272243 1681272466 8522518 8613290
6408 0 2 50912481 1681272243 1681272467 8613340 8704421
6409 0 2 49870125 1681272243 1681272687 8704435 8794480
6410 0 2 50456961 1681272244 1681272424 8794518 8885627
6411 0 2 50167234 1681272244 1681272424 8885647 8977125
6412 0 2 50039572 1681272244 1681272425 8977135 9068068
6413 0 2 77935991 1681272245 1681272425 9068074 9209205
6417 0 0 36732150 1681272246 1681272266 1267 29995210
6414 0 2 101352519 1681272245 1681272513 2260363 2391628
6415 0 2 80541277 1681272246 1681272565 2391634 2507097
6418 0 2 81967054 1681272246 1681272400 2507119 2622250
6419 0 2 80588781 1681272246 1681272400 2622266 2735368
6420 0 2 70121743 1681272247 1681272519 3477332 3577017
6421 0 2 94740487 1681272247 1681272510 3577054 3702347
6422 0 2 93580107 1681272248 1681272510 3702387 3826549
6423 0 2 95141098 1681272248 1681272423 3826558 3952046
6424 0 2 69134812 1681272249 1681272423 3952053 4058134
6425 0 2 62883141 1681272249 1681272480 16933307 17086211
6426 0 2 54253118 1681272250 1681272389 17086272 17220800
6427 0 2 63084288 1681272250 1681272389 17220826 17373944
6428 0 2 53590979 1681272250 1681272290 17373951 17577617
6429 0 2 50724112 1681272251 1681272291 17577640 17722458
6430 0 2 50889485 1681272251 1681272291 17722481 17866351
6431 0 2 67261516 1681272251 1681272291 27200299 27256031
6432 0 2 67262890 1681272252 1681272252 27256036 27311266
6433 0 2 67261781 1681272252 1681272252 27311270 27365986
6434 0 2 67260575 1681272253 1681272253 27365992 27421393
6435 0 2 60542710 1681272253 1681272253 27421401 27471293
6440 0 0 36726646 1681272255 1681272266 457 29990947
6436 0 2 101709203 1681272253 1681272469 0 131633
6437 0 2 102750195 1681272254 1681272469 131644 264017
6438 0 2 101126966 1681272255 1681272458 264052 394426
6351 0 3 101145961 1681272235 -1 25311929 25394775
6219 0 3 67261413 1681272199 -1 26306716 26362392
6225 0 3 67261926 1681272200 -1 26362401 26418506
6229 0 3 31287080 1681272200 -1 26418512 26444870
5573 0 3 67262737 1681272036 -1 26444871 26506828
6441 0 2 47746655 1681272255 1681272355 18994528 19137677
6442 0 2 45676294 1681272255 1681272356 19137778 19280050
6443 0 2 75304229 1681272256 1681272356 19280074 19543880
6444 0 2 66262412 1681272256 1681272346 19543889 19756203
6445 0 2 57472576 1681272256 1681272346 19756210 19905791
6446 0 2 55389099 1681272257 1681272346 19905829 20036830
6447 0 2 55081599 1681272257 1681272347 20036845 20186172
5574 0 3 67262388 1681272036 -1 26506834 26569005
5575 0 3 67261856 1681272037 -1 26569011 26631238
5576 0 3 67258510 1681272037 -1 26631242 26693248
5577 0 3 67263630 1681272037 -1 26693253 26755318
5580 0 3 67260822 1681272038 -1 26755331 26817184
5581 0 3 21826370 1681272038 -1 26817195 26837360
5567 0 3 67260743 1681272034 -1 26837364 26897585
5568 0 3 67261699 1681272034 -1 26897598 26959682
6463 0 0 36732277 1681272263 1681272292 543 29990601
6448 0 1 67432851 1681272257 1681272301 297 898871
6449 0 1 69071893 1681272258 1681272301 898969 1723773
6450 0 1 70809807 1681272258 1681272286 1723820 2260347
6451 0 1 82410499 1681272259 1681272302 2260813 3364363
6452 0 1 67713696 1681272259 1681272302 3364397 4375264
6453 0 1 66607744 1681272259 1681272302 4375504 5168053
6454 0 1 69739783 1681272260 1681272303 5168398 5943102
6455 0 1 61422421 1681272260 1681272303 5943110 6677461
6456 0 1 67348799 1681272261 1681272304 6677506 7629998
6457 0 1 67655073 1681272261 1681272304 7630113 8359192
6458 0 1 73144431 1681272261 1681272304 8359232 9924661
6459 0 1 47215862 1681272262 1681272275 9924709 10268156
6460 0 1 74877188 1681272262 1681272305 10268227 11327941
6461 0 1 69298324 1681272262 1681272278 11327997 11830980
6464 0 1 62935197 1681272263 1681272305 11830994 12708153
6465 0 1 74598563 1681272263 1681272283 12708582 13373497
6466 0 1 68136854 1681272264 1681272305 13373568 14103298
6467 0 1 64481601 1681272264 1681272305 14103497 15247787
6468 0 1 72754017 1681272264 1681272276 15247911 15864267
6469 0 1 63832156 1681272265 1681272305 15864530 17373850
6470 0 1 107173994 1681272265 1681272288 17374000 18994476
6471 0 1 61302034 1681272266 1681272305 18995052 20511644
6472 0 1 58201069 1681272266 1681272280 20511704 21206726
6473 0 1 67775889 1681272267 1681272305 21206804 23209267
6474 0 1 57747687 1681272267 1681272273 23209814 24130125
6475 0 1 59683212 1681272267 1681272305 24130221 24845285
6476 0 1 134517531 1681272268 1681272271 24845709 26890435
6477 0 1 61603812 1681272268 1681272291 26890464 27255784
6478 0 1 62299503 1681272269 1681272305 27256070 27981638
6479 0 1 63205907 1681272269 1681272305 27981878 28381394
6480 0 1 68933093 1681272270 1681272305 28381447 28855245
6481 0 1 62903216 1681272270 1681272305 28855283 29267124
6482 0 1 71117044 1681272270 1681272281 29267167 29552053
6483 0 1 57051364 1681272271 1681272305 29552077 29999991
6485 0 0 36732297 1681272271 1681272292 9790 29989431
6487 0 0 36726584 1681272271 1681272293 935 29991960
6490 0 0 36732330 1681272271 1681272293 1615 29980441
6492 0 0 36720761 1681272272 1681272293 230 29998021
6495 0 0 36732250 1681272272 1681272294 1203 29993197
6497 0 0 36726657 1681272272 1681272294 1758 29999322
6500 0 0 36720920 1681272272 1681272295 2257 29998505
6502 0 0 36732167 1681272272 1681272295 10124 29995445
6505 0 0 36720768 1681272272 1681272295 5278 29993746
6507 0 0 36726521 1681272273 1681272296 1763 29992802
6510 0 0 36732171 1681272273 1681272296 8074 29999337
6512 0 0 36709505 1681272273 1681272297 3335 29993405
6488 0 2 62641070 1681272271 1681272324 24845339 25195015
6493 0 2 64927485 1681272272 1681272324 25195185 25708107
6499 0 2 67553268 1681272272 1681272313 25708161 26055792
6504 0 2 70291641 1681272272 1681272313 26055872 26506809
6509 0 2 63872524 1681272273 1681272313 26506871 26837338
6514 0 2 10035132 1681272273 1681272314 26837366 26890435
6515 0 0 36726525 1681272273 1681272297 3854 29997285
6518 0 0 36732167 1681272273 1681272297 1762 29995343
6520 0 0 36732282 1681272274 1681272298 1980 29991539
6523 0 0 36732089 1681272274 1681272298 2005 29999913
6525 0 0 36732264 1681272274 1681272299 1828 29999413
6528 0 0 36732367 1681272274 1681272299 423 29993961
6530 0 0 36732180 1681272274 1681272299 7081 29997143
6533 0 0 36732225 1681272274 1681272300 859 29990430
6516 0 2 68517084 1681272273 1681272381 23209761 23570338
6521 0 2 69325487 1681272274 1681272344 23570353 23802056
6527 0 2 56456271 1681272274 1681272344 23802079 23991210
6532 0 2 45539160 1681272274 1681272344 23991279 24130193
6534 0 2 52733087 1681272275 1681272392 9924681 10016114
6535 0 2 38588543 1681272275 1681272396 10016130 10084273
6536 0 2 53937002 1681272275 1681272396 10084303 10176538
6537 0 2 52944571 1681272276 1681272396 10176559 10268190
6538 0 2 71279809 1681272276 1681272470 15247911 15405474
6539 0 2 66397367 1681272276 1681272427 15405483 15537712
6540 0 2 46589769 1681272277 1681272428 15537714 15624410
6541 0 2 46391960 1681272277 1681272428 15624430 15711252
6542 0 2 44948822 1681272277 1681272428 15711263 15797630
6543 0 2 35787921 1681272277 1681272428 15797645 15864425
6544 0 2 76338355 1681272278 1681272635 11327956 11437250
6545 0 2 61482650 1681272278 1681272552 11437261 11535792
6546 0 2 61578089 1681272278 1681272552 11535809 11634432
6547 0 2 61795422 1681272279 1681272384 11634444 11732227
6548 0 2 61698600 1681272279 1681272385 11732236 11830983
6549 0 2 55925159 1681272280 1681272397 20511682 20657208
6550 0 2 55669046 1681272280 1681272397 20657221 20804245
6551 0 2 51801441 1681272280 1681272398 20804312 20942685
6552 0 2 60471943 1681272280 1681272398 20942691 21056966
6553 0 2 61082788 1681272281 1681272399 21056995 21206787
6559 0 0 36726593 1681272282 1681272300 1868 29984557
6554 0 2 67261701 1681272281 1681272281 29267130 29320036
6555 0 2 67261049 1681272282 1681272282 29320042 29373848
6556 0 2 67261798 1681272282 1681272402 29373869 29427597
6557 0 2 67260782 1681272282 1681272402 29427602 29481515
6560 0 2 67262439 1681272283 1681272402 29481518 29535582
6561 0 2 20588620 1681272283 1681272402 29535583 29552057
6562 0 2 85698253 1681272283 1681272439 12708378 12837223
6563 0 2 52083050 1681272284 1681272439 12837234 12927825
6564 0 2 54117284 1681272284 1681272439 12927859 13020994
6565 0 2 52647591 1681272284 1681272440 13021021 13111615
6566 0 2 52230504 1681272285 1681272393 13111620 13201614
